2014-03-05 14:04:19 INFO ihm.Calibration : Properties : 
autofocus_calibration_data=logs/calibration.data
simulation_calibration_data=test/calib_lisa_test_droneId_5.data
paparazzi_script_calibration=paparazzi_calibration/calibrate.py

2014-03-05 14:04:22 INFO testData.Sender : starting sending IMU test data...
2014-03-05 14:04:22 INFO imu.IMU : new aircraft built with id=5
2014-03-05 14:04:29 INFO ihm.MainFrame : starting calibration of accelerometer...
2014-03-05 14:05:20 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2266.0 cstx=680.0389241373342 csty=1068.2026441124779
2014-03-05 14:05:20 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2266.0 cstx=680.0389241373342 csty=1068.2026441124779
2014-03-05 14:05:20 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2266.0 cstx=680.0389241373342 csty=1068.2026441124779
2014-03-05 14:05:20 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2266.0 cstx=680.0389241373342 csty=1068.2026441124779
2014-03-05 14:05:20 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2266.0 cstx=680.0389241373342 csty=1068.2026441124779
2014-03-05 14:05:20 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2266.0 cstx=680.0389241373342 csty=1068.2026441124779
2014-03-05 14:05:20 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2266.0 cstx=680.0389241373342 csty=1068.2026441124779
2014-03-05 14:05:20 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2266.0 cstx=680.0389241373342 csty=1068.2026441124779
2014-03-05 14:05:20 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2266.0 cstx=680.0389241373342 csty=1068.2026441124779
2014-03-05 14:05:20 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2266.0 cstx=680.0389241373342 csty=1068.2026441124779
2014-03-05 14:05:20 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2266.0 cstx=680.0389241373342 csty=1068.2026441124779
2014-03-05 14:05:20 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2266.0 cstx=680.0389241373342 csty=1068.2026441124779
2014-03-05 14:05:20 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2266.0 cstx=680.0389241373342 csty=1068.2026441124779
2014-03-05 14:05:20 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2266.0 cstx=680.0389241373342 csty=1068.2026441124779
2014-03-05 14:05:20 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2266.0 cstx=680.0389241373342 csty=1068.2026441124779
2014-03-05 14:05:20 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2266.0 cstx=680.0389241373342 csty=1068.2026441124779
2014-03-05 14:05:20 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2266.0 cstx=680.0389241373342 csty=1068.2026441124779
2014-03-05 14:05:20 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2266.0 cstx=680.0389241373342 csty=1068.2026441124779
2014-03-05 14:05:20 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2266.0 cstx=680.0389241373342 csty=1068.2026441124779
2014-03-05 14:05:20 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2266.0 cstx=680.0389241373342 csty=1068.2026441124779
2014-03-05 14:05:20 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2266.0 cstx=680.0389241373342 csty=1068.2026441124779
2014-03-05 14:05:20 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2266.0 cstx=680.0389241373342 csty=1068.2026441124779
2014-03-05 14:05:20 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2266.0 cstx=680.0389241373342 csty=1068.2026441124779
2014-03-05 14:05:20 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2266.0 cstx=680.0389241373342 csty=1068.2026441124779
2014-03-05 14:05:20 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2266.0 cstx=680.0389241373342 csty=1068.2026441124779
2014-03-05 14:05:20 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2266.0 cstx=680.0389241373342 csty=1068.2026441124779
2014-03-05 14:05:20 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2266.0 cstx=680.0389241373342 csty=1068.2026441124779
2014-03-05 14:05:20 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2266.0 cstx=680.0389241373342 csty=1068.2026441124779
2014-03-05 14:05:20 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2266.0 cstx=680.0389241373342 csty=1068.2026441124779
2014-03-05 14:05:20 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2266.0 cstx=680.0389241373342 csty=1068.2026441124779
2014-03-05 14:05:20 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2266.0 cstx=680.0389241373342 csty=1068.2026441124779
2014-03-05 14:05:20 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2266.0 cstx=680.0389241373342 csty=1068.2026441124779
2014-03-05 14:05:20 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2266.0 cstx=680.0389241373342 csty=1068.2026441124779
2014-03-05 14:05:20 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2330.0 cstx=699.2456722153524 csty=1098.372533443104
2014-03-05 14:05:20 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2330.0 cstx=699.2456722153524 csty=1098.372533443104
2014-03-05 14:05:20 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2330.0 cstx=699.2456722153524 csty=1098.372533443104
2014-03-05 14:05:20 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2330.0 cstx=699.2456722153524 csty=1098.372533443104
2014-03-05 14:05:20 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2330.0 cstx=699.2456722153524 csty=1098.372533443104
2014-03-05 14:05:20 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2330.0 cstx=699.2456722153524 csty=1098.372533443104
2014-03-05 14:05:20 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2330.0 cstx=699.2456722153524 csty=1098.372533443104
2014-03-05 14:05:20 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2330.0 cstx=699.2456722153524 csty=1098.372533443104
2014-03-05 14:05:20 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2330.0 cstx=699.2456722153524 csty=1098.372533443104
2014-03-05 14:05:20 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2330.0 cstx=699.2456722153524 csty=1098.372533443104
2014-03-05 14:05:20 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2330.0 cstx=699.2456722153524 csty=1098.372533443104
2014-03-05 14:05:20 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2330.0 cstx=699.2456722153524 csty=1098.372533443104
2014-03-05 14:05:20 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2330.0 cstx=699.2456722153524 csty=1098.372533443104
2014-03-05 14:05:20 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2330.0 cstx=699.2456722153524 csty=1098.372533443104
2014-03-05 14:05:20 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2330.0 cstx=699.2456722153524 csty=1098.372533443104
2014-03-05 14:05:20 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2330.0 cstx=699.2456722153524 csty=1098.372533443104
2014-03-05 14:05:20 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2330.0 cstx=699.2456722153524 csty=1098.372533443104
2014-03-05 14:05:20 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2330.0 cstx=699.2456722153524 csty=1098.372533443104
2014-03-05 14:05:20 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2330.0 cstx=699.2456722153524 csty=1098.372533443104
2014-03-05 14:05:20 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2330.0 cstx=699.2456722153524 csty=1098.372533443104
2014-03-05 14:05:20 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2330.0 cstx=699.2456722153524 csty=1098.372533443104
2014-03-05 14:05:20 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2330.0 cstx=699.2456722153524 csty=1098.372533443104
2014-03-05 14:05:20 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2330.0 cstx=699.2456722153524 csty=1098.372533443104
2014-03-05 14:05:20 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2330.0 cstx=699.2456722153524 csty=1098.372533443104
2014-03-05 14:05:20 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2330.0 cstx=699.2456722153524 csty=1098.372533443104
2014-03-05 14:05:20 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2330.0 cstx=699.2456722153524 csty=1098.372533443104
2014-03-05 14:05:20 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2330.0 cstx=699.2456722153524 csty=1098.372533443104
2014-03-05 14:05:20 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2330.0 cstx=699.2456722153524 csty=1098.372533443104
2014-03-05 14:05:20 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2330.0 cstx=699.2456722153524 csty=1098.372533443104
2014-03-05 14:05:20 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2330.0 cstx=699.2456722153524 csty=1098.372533443104
2014-03-05 14:05:20 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2330.0 cstx=699.2456722153524 csty=1098.372533443104
2014-03-05 14:05:20 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2330.0 cstx=699.2456722153524 csty=1098.372533443104
2014-03-05 14:05:20 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2330.0 cstx=699.2456722153524 csty=1098.372533443104
2014-03-05 14:05:20 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2330.0 cstx=699.2456722153524 csty=1098.372533443104
2014-03-05 14:05:20 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2330.0 cstx=699.2456722153524 csty=1098.372533443104
2014-03-05 14:05:20 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2330.0 cstx=699.2456722153524 csty=1098.372533443104
2014-03-05 14:05:20 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2330.0 cstx=699.2456722153524 csty=1098.372533443104
2014-03-05 14:05:21 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:21 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:21 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:21 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:21 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:21 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:21 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:21 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:21 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:21 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:21 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:21 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:21 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:21 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:21 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:21 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:21 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:21 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:21 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:21 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:21 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:21 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:21 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:21 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:21 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:21 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:21 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:21 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:21 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:21 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:21 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:21 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:21 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:21 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:21 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:21 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:21 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:22 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:22 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:22 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:22 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:22 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:22 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:22 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:22 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:22 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:22 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:22 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:22 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:22 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:22 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:22 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:22 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:22 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:22 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:22 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:22 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:22 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:22 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:22 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:22 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:22 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:22 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:22 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:22 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:22 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:22 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:22 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:22 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:22 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:22 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:22 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:22 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:22 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:22 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:22 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:22 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:22 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:22 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:22 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:22 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:22 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:22 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:22 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:22 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:22 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:22 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:22 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:22 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:22 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:22 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:22 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:22 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:22 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:22 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:22 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:22 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:22 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:22 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:22 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:22 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:22 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:22 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:22 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:22 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:22 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:22 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:22 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:22 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:22 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:22 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:23 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:23 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:23 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:23 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:23 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:23 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:23 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:23 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:23 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:23 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:23 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:23 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:23 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:23 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:23 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
2014-03-05 14:05:23 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2505.0 cstx=751.7641239911836 csty=1180.8683245815346
